post_text,label
"上次和妈妈视频诉苦，不耐烦和不解的表情真的使我心脏绞痛，但我怎么怪她

你要怎样让一个拼搏半辈子，只为家人能过得好的女人去相信她的女儿不快乐，怎么能自私的让她去相信她的女儿早已死了千百回了

就像我身边的“另一个我”一样，她的妈妈患癌，她得多坚强才能说出“我不能没有妈妈，但我妹妹不能没有我，如果我狠下心跟我妈妈走了，我妹妹怎么办，她多开朗，变成我这样怎么办？”

她刚刚经历爱情的背叛，又马上要接受妈妈病重的事实。
老天为什么不能看看她，她自己还在努力的抗抑，为什么不能给她一点时间？

但我又想，你看啊，这世界本来就是《苦难集》，他从来不会放过任何一个人，可是为什么呢？苦难总是一起来，把挣扎着刚站起来的人砸向更深的地底…

人就是这样，缺失爱，寻求爱，失去爱",1
山东烟台有什么推荐的医院吗 我最近想换医院了,0
今天期末考试 专业课就是听不明白 我好焦虑 在考场上 什么都不会怎么办 可是我就是听不明白 怪我自己没能坚强起来 怪我自己生病 要不然 能去一个本科 学一个心仪的专业 是不是 都怪我 呜呜呜,0
好奇怪，总是能一句话就让我伤心,0
可是我也想好好的,0
唔，浑身冒冷汗，有点舒服。,0
有谁大学休过学吗 真的支撑不住了 具体流程是什么样的呀,0
"今天起了很早…
六点多出门赶公交…
可能还没睡醒…
提前了四五站下车…
跑着去医院就诊…
奶奶找了熟人…
看了专家号才发现…
我这十几年一直腰疼的根源…
原来是先天性的…
生下来腰尾椎就与正常人的比不了…
所以这么多年过去了…
家里才知道…
我小时候说腰疼…
并不是欺骗他们…
而是我真的腰疼…
一瞬间觉得…
真的挺讽刺的…
总有长辈胡说八道…
说小孩儿没有腰…
也从来都不重视小孩子腰疼的事…
唉…天天都是各种看不完的病",0
明天要去医院啦，一个多月拖着没复查，主要也是因为不知道怎么说，没事没事没事！,0
今天去学校拿东西….又要看见那一群人了….有点发抖了。能想象到那种感觉了,0
"卑微小留除了钱什么都没有了 家庭关系人际关系都草尼玛一团糟fxxk 我好玉玉
最大的愿望是死在上海飞伦敦的飞机上 如果能一下子失去知觉 死在海平面上我会特别幸福",2
为什么小时候受到的伤害一辈子都忘不了，越长大越经常想起，越想起就觉得活着没意思,1
"晚上咨询，蛮过意不去的，上次让咨询师很担心，放我走就八点半了，到家肯定很迟了，还因为我临时约督导。 好羞愧，好自责。 关键是自己还是做了那样的行为。 虽然这就是她的工作，但我好麻烦，那么不省心。
我知道我不应该这样想，但又会不停的在自己身上找原因。
懂都懂，但就是做不到。",0
明天开始，放下没结果的人，敬明天！,0
最近刚有好转 结果左手手腕骨折有点一朝回到解放前的痛感。。,0
问问大家吃喹硫平利培酮这些胖出来四十斤不吃了之后是不是会慢慢瘦下来呀 还是说胖了就这样胖了,1
新年快乐 新的一年里大家都要开开心心 顺顺利利的,0
这个世界能不能停止运行 真不知道这一切有什么意义,1
爱是最伟大的魔法。希望大家都不要失去爱的能力。,0
"我在三年前挣扎
在三年后归于沉默",1
好久之前，我的生日愿望其实是全家人天天开心，长命百岁 人长大了所以变了吗 我并不想长命百岁 我也不像小时候那么期盼生日 只是会觉得怎么又活了一年 这一年真差劲 加了动物奶油的蛋糕不甜 还是小时候的好吃 就像生了病的人觉得生活太苦了 不比小时候健康的 无忧无虑的,0
为什么所有人都在往前走，我的人生却好像在一点点腐烂呢,1
难受的想死。。莫名其妙的难受，爸妈私自给我停药两天了，整夜睡不着，我要是能睡着我早就睡了问我为什么玩手机到这么晚，我真的是要疯了,0
还是记录一下我的心理咨询吧，第一次是1月2日，主要告诉了我几乎所有的“事情、问题”，总结：透过现象，认清自己内心。今天第二次做心理咨询，总结：我一直在一个黑屋子里，低头沮丧，抱着我的玻璃球，里面有很多裂痕，但是表面是光滑的，我怕它再受一次打击就破碎崩溃了。咨询师让我想象把所有的“裂痕”都放在一个容器里，我觉得我不愿意，我想把它们都放在海里，最近一个裂痕，就放在附近的池塘里。她说，让我把这些裂痕先放在一个容器里，再丢进海里。,1
找不到活下去的意义了。从前觉得活着是为了爸爸，现在发现对他来说，我好像也没那么重要，反正家里不是只有我一个孩子。没有活着的意义了,1
好几天没喝，搞,0
什么都不想要，一点也不想活。,2
我做不到坦诚。,0
他们终将用一句活该，来概括我们所有的无奈。,0
记忆力差到复查想跟医生说的东西第二天就忘，每次想到就写在备忘录里[看书],0
我服了 好害怕 想到要去学校就想哭 我不知道到底为什么害怕跟同学老师去交流 害怕呆在一起 害怕一个人迷茫的呆在那里一天又一天 我已经不去学校两个多月了 我真的好害怕 父母其实也在间接逼我 可他们又不承认 怎么办啊 我真的好害怕,1
文拉法辛吃了胃口不好了，一周掉了四斤。这是不是正常现象？,1
好像不管我怎么努力结果都很糟糕，上午考试明明一直都有好好学可还是不会答题，下午还要接着考，我不知道该怎么面对我这糟糕的成绩了,0
"我们有时会抱怨世界的不公，也会为忧愁所困扰，那些一个人走过的路和哀叹的夜，总是放大生活中的失落与无助，让人陷入无尽的忧郁黑洞，甚至想要放弃自己的生命。

但是，朋友，你知道吗？生活中同样也有一些细小的幸福因子等待你去发现。

有很多日常生活的画面值得纪念。荷叶心沉睡的露珠，火锅突突突冒出的热气，傍晚老爷爷老奶奶在公园散步，车水马龙穿梭而过的光影

有很多美妙空间的味道值得收藏：清晨小雨后泥土的清香，从厨房传来的妈妈牌饭菜香，茶舍温厚的檀香，夏日柠檬水冰镇后的酸甜。

我们也许无法100%感受到你的苦衷，但也希望尽我们100%的能力去帮助你，如果你有很多想说的话不知道该对谁倾诉，随时可以对我们敞开心怀。也欢迎你拨打以下热线，会有更多小哥哥小姐姐愿意倾听你的故事。
希望24小时全国民间心理危机干预热线：

希望24小时热线
400–161–9995（24小时热线）
感受蛮好的

北京心理危机研究与干预中心；北京市心理援助热线
010–8295–1332（24小时热线）
800–8081–1117（24小时热线）
有占线情况 全国可以打

北京大学心理健康教育与咨询中心联系电话
010-6276-0521（需要报北大学号）

上海市心理援助热线
021-123205（每周早上7点到晚上10点）

福建省/厦门市心理危机干预热线
0592-539-5159（24小时热线）
0592-539-5155（24小时热线）
0592-539-5156 （24小时热线）
基本畅通 感受蛮好的

广东省/ 广州市心理危机干预热线
020-8189-9120（24小时热线）
有10条热线 接听快

湖北省/武汉市心理危机干预热线
027-8584-4666（24小时热线）
基本畅通

甘肃省/兰州市心理危机干预热线 093-1463-8858（24小时热线）

宁夏回族自治区/银川市心理援助热线
0951-216-0707 （24小时热线）
4条热线 一般没有占线情况

广东省/深圳市心理危机干预热线
075-52562-9459 （24小时热线）
有占线情况

浙江省/杭州市心理研究与干预中心求助热线
0571-8502-9595（24小时热线）
基本畅通

特别提示：请不要滥用这些资源，确保真正有需要帮助的人，可以得到帮助。

核实整理：语年",0
"今天好像一下子从天上掉下谷底
好久没有这种感觉了
唉",0
谁规定的？一盒思瑞康200多？一盒帕罗西汀70？谁规定的我请问呢,1
字数要限制，话也说不完，主要是发也发不出。为什么不让我们说话呢。是我该闭嘴对吧？我好同情认识我的人，我为什么这么糟糕啊。真的对不起,1
天天做很多很多梦各种各样的都有唯独没有幸福的 有安全感的梦 持续六个月了 习惯了 每天不是被追 被打被骂被质疑就是血腥恐怖的梦,0
为什么上课的时候感觉好慢……其他都感觉好快,0
找不到活下去的勇气,1
"好久没有这样了，殷切盼望着明天就可以出了意外死掉…
其实今天也行。
好像维持一个正常人的生活就会让我累到无法忍受，也突然醒悟了最想过的那种废物生活依旧没什么意思。
本来也是很自闭的人，与世界上的一切关联很少，最近更是想等到发小出国以后再手动切断跟其他所有人的羁绊然后吃下所有的药。
这样我对不起的就只有亲人了，可实际上他们也对不起我。我无法拥有不出生的权力，总要有结束的权力吧？
我好累好累 好累 也睡不着。
脑子宕机 迟钝 盯着天花板 不知道做什么 没吃东西 但是呕吐
我想回家，但不是回我的家。我想依赖妈妈，但不是我的妈妈。
该怎么办呢？生活不下去了，好难，好累。
如果明天就可以出了意外死掉就好了，我是说今天也行。",2
2024的新年愿望，是可以痊愈……好像有点不现实哈，那就许愿不再心悸……好像也很难……那就让我能好转哪怕一些些吧,1
"想问问有是新高考的宝宝吗 我现在高一 自己很喜欢生物 但是因为学校太拉了 所以只有物化生这个选项有生物 我们班主任一直劝我选文（我不知道她劝我选文是真的为了我好还是说是为了让我从她的班级调出去，因为我们班是物化生的班 只出不进） 说我高一缺了那么久的课理科已经差很多了 不可能补回来 不如去选文.
还说之后理科压力会越来越大 反正就是一直让我选文
但是我自己的文科是特别特别差 从小学开始就很差 虽然现在我的理科也差 但是我自己很喜欢所以能学进去 文科完全学不进去
现在真的很纠结",0
抑郁症快让我睡着吧求求了,1
"会好的对吗。
会好的。",0
我想问问帕罗西丁可以和草酸艾司西普兰片一起尺码,1
为什么大家都觉得我装，还说我弱，还用每个人都有创伤来道德绑架我，我是真的很容易受伤，没经历过我经历的就别来说我，当你也是受害者的时候，你就会知道这是有多么的痛苦了,1
